사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021051100100109,2021년 5월 11일 08시,화요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,55세,상해없음,보행자,남,7세,경상
2021051100100152,2021년 5월 11일 09시,화요일,경기도 수원시 영통구 신동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,승용,남,61세,경상
2021051100100326,2021년 5월 11일 14시,화요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,19세,상해없음,보행자,여,43세,경상
2021051100100332,2021년 5월 11일 14시,화요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,여,56세,상해없음,승용,남,24세,경상
2021051100100369,2021년 5월 11일 15시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,화물,남,62세,상해없음,자전거,남,12세,경상
2021051100100412,2021년 5월 11일 16시,화요일,경기도 수원시 장안구 정자동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,74세,경상,원동기,남,58세,경상
2021051100100457,2021년 5월 11일 17시,화요일,경기도 수원시 영통구 망포동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,60세,상해없음,자전거,남,8세,경상
2021051100100626,2021년 5월 11일 22시,화요일,경기도 수원시 장안구 연무동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,62세,경상
2021051100100627,2021년 5월 11일 22시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,57세,경상
2021051200100005,2021년 5월 12일 00시,수요일,경기도 수원시 팔달구 인계동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,이륜,남,39세,중상
2021051200100281,2021년 5월 12일 14시,수요일,경기도 수원시 장안구 정자동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,자전거,여,10세,중상
2021051200100315,2021년 5월 12일 15시,수요일,경기도 수원시 권선구 권선동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,기타,맑음,교차로 - 교차로안,자전거,남,59세,부상신고,승용,남,53세,상해없음
2021051200100412,2021년 5월 12일 17시,수요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,이륜,남,21세,경상
2021051200100464,2021년 5월 12일 18시,수요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,61세,상해없음
2021051200100513,2021년 5월 12일 19시,수요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,6세,경상,승합,남,60세,상해없음
2021051200100588,2021년 5월 12일 22시,수요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,22세,상해없음,보행자,여,21세,경상
2021051200100609,2021년 5월 12일 23시,수요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,66세,기타불명,승용,남,72세,상해없음
2021051300100260,2021년 5월 13일 13시,목요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,승용,남,27세,경상
2021051300100296,2021년 5월 13일 14시,목요일,경기도 수원시 장안구 영화동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,32세,경상,승용,남,30세,경상
2021051300100339,2021년 5월 13일 15시,목요일,경기도 수원시 팔달구 화서동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,승합,남,57세,상해없음
2021051300100377,2021년 5월 13일 16시,목요일,경기도 수원시 팔달구 매향동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21세,상해없음,승용,남,38세,경상
2021051300100421,2021년 5월 13일 17시,목요일,경기도 수원시 팔달구 화서동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,47세,부상신고,승용,남,53세,상해없음
2021051300100549,2021년 5월 13일 20시,목요일,경기도 용인시 기흥구 영덕동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,58세,상해없음,보행자,여,70세,경상
2021051300100583,2021년 5월 13일 21시,목요일,경기도 수원시 팔달구 매산로3가,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,승합,남,47세,상해없음
2021051300100608,2021년 5월 13일 22시,목요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,이륜,남,46세,경상
2021051400100028,2021년 5월 14일 04시,금요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,20세,경상
2021051400100092,2021년 5월 14일 08시,금요일,경기도 수원시 권선구 서둔동,경상사고,0,0,3,0,차대차 - 측면충돌,불법유턴,건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승용,여,25세,경상
2021051400100180,2021년 5월 14일 10시,금요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,여,68세,상해없음,승용,남,49세,경상
2021051400100242,2021년 5월 14일 12시,금요일,경기도 수원시 팔달구 매교동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,교차로 - 교차로부근,화물,남,62세,기타불명,이륜,남,24세,경상
2021051400100349,2021년 5월 14일 15시,금요일,경기도 수원시 팔달구 화서동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,13세,중상,승용,여,48세,상해없음
2021051400100465,2021년 5월 14일 17시,금요일,경기도 용인시 기흥구 영덕동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,이륜,남,39세,중상
2021051400100618,2021년 5월 14일 20시,금요일,경기도 수원시 권선구 세류동,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,69세,상해없음,승용,남,45세,상해없음
2021051400100687,2021년 5월 14일 22시,금요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,18세,상해없음,보행자,남,25세,중상
2021051500100038,2021년 5월 15일 04시,토요일,경기도 수원시 팔달구 고등동,부상신고사고,0,0,0,1,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,55세,부상신고,승용,남,58세,기타불명
2021051500100051,2021년 5월 15일 05시,토요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,이륜,남,22세,상해없음,승용,남,27세,경상
2021051500100086,2021년 5월 15일 08시,토요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,50세,상해없음,화물,남,52세,경상
2021051500100136,2021년 5월 15일 10시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,2,0,차대차 - 측면충돌,기타,젖음/습기,비,기타 - 기타,화물,남,57세,상해없음,승용,남,47세,경상
2021051500100202,2021년 5월 15일 12시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,61세,상해없음,승용,남,61세,경상
2021051500100208,2021년 5월 15일 12시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,24세,경상
2021051500100324,2021년 5월 15일 15시,토요일,경기도 수원시 팔달구 지동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,젖음/습기,비,교차로 - 교차로부근,건설기계,남,52세,기타불명,승용,남,29세,경상
2021051500100325,2021년 5월 15일 15시,토요일,경기도 용인시 기흥구 신갈동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,부상신고,,,,
2021051500100477,2021년 5월 15일 19시,토요일,경기도 수원시 영통구 영통동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,57세,상해없음,승용,남,61세,중상
2021051500100478,2021년 5월 15일 19시,토요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,이륜,남,49세,상해없음,이륜,남,46세,경상
2021051500100552,2021년 5월 15일 21시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,29세,상해없음,이륜,남,45세,경상
2021051500100582,2021년 5월 15일 22시,토요일,경기도 수원시 장안구 송죽동,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,이륜,남,23세,상해없음,보행자,남,23세,중상
2021051500100588,2021년 5월 15일 22시,토요일,경기도 수원시 권선구 세류동,경상사고,0,0,2,0,차대차 - 정면충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,화물,남,66세,경상,승용,남,36세,상해없음
2021051500100616,2021년 5월 15일 23시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,64세,경상
2021051500100617,2021년 5월 15일 23시,토요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,60세,상해없음,이륜,남,65세,중상
2021051600100139,2021년 5월 16일 12시,일요일,경기도 수원시 팔달구 매산로2가,경상사고,0,0,3,0,차대차 - 기타,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,56세,경상
2021051600100165,2021년 5월 16일 13시,일요일,경기도 수원시 장안구 조원동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,여,24세,기타불명,승용,남,25세,경상
2021051600100230,2021년 5월 16일 15시,일요일,경기도 수원시 팔달구 우만동,경상사고,0,0,6,0,차대차 - 기타,안전운전불이행,젖음/습기,비,기타 - 기타,승용,남,33세,경상,승용,여,50세,경상
2021051600100305,2021년 5월 16일 18시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,65세,상해없음,이륜,남,50세,경상
2021051600100367,2021년 5월 16일 20시,일요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,30세,상해없음,승용,남,60세,경상
2021051600100438,2021년 5월 16일 22시,일요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,31세,상해없음,승용,남,19세,경상
2021051700100044,2021년 5월 17일 06시,월요일,경기도 수원시 팔달구 매교동,중상사고,0,1,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,52세,상해없음,화물,남,68세,경상
2021051700100058,2021년 5월 17일 07시,월요일,경기도 수원시 영통구 망포동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,여,60세,상해없음,승용,남,55세,경상
2021051700100059,2021년 5월 17일 07시,월요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,남,34세,상해없음,이륜,남,45세,중상
2021051700100113,2021년 5월 17일 09시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,2,0,차량단독 - 기타,기타,건조,맑음,교차로 - 교차로부근,승합,남,55세,상해없음,,,,
2021051700100281,2021년 5월 17일 15시,월요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,57세,상해없음,승용,여,43세,경상
2021051700100283,2021년 5월 17일 15시,월요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,화물,남,58세,상해없음,승용,남,65세,경상
